name,website
Bluum,http://www.bluum.com
Black + Blanco,http://www.blackblanco.com
SCRATCH MUSIC GROUP,http://www.scratchmusicgroup.com
Frederique's Choice USA,http://www.frederiqueschoice.com
AnySizeDeals,http://www.anysizedeals.com
The Next Web,http://thenextweb.com/
Klipvertise,http://www.klipvertise.com
Majestyk Apps,http://www.majestykapps.com/
Trinity Prince,
In ThEiR Face Productions LLC,
Duro UAS,http://durouas.com/
Sendicate,http://sendicate.net
"Jalca & Associates, LLC",http://www.jalcaassociates.com
HERB TRADER FEATURE FILM LLC,http://www.herbtraderbook.com
Shift Group,http://shiftgroup.com/
Now In Store,http://www.nowinstore.com
hostess.fm,http://www.hostess.fm
1DocWay,http://1docway.com
VPV Interactive,http://www.verbalplusvisual.com/
MOONHEART ENTERTAINMENT,http://www.moonheartentertainment.com
Swwapp,
Not Jus Southern Restaurant & Catering,http://notjussoutherncater.info
FeedMe,http://letsfeedme.com/
TagMan,http://www.tagman.com/
Heat Seek NYC,http://heatseeknyc.com/
Truman James,http://www.trumanjames.com
JC Enterprise,
"Manhattan Food Brands, Inc",http://www.manhattanfb.com
French'Encat,
Grou,http://www.grou.sharetribe.com
Gaia Resources LLC,
MediaRadar,
Craft Exchange,
OAK Novations Ltd.,
Silhouette Studio,http://silhouettestudio.com
Kinnecions,
My Social Brand,http://my-social-brand.com/index.php
TurnTo,http://www.turntonetworks.com
MR PRESTA,http://www.mrpresta.com
Hatchet Industries,http://hatchet.is
Dowsing Elephant Brewery,
Yohay Associates,http://yohayassociates.com/
Hasty Meals ,http://N/A
MetaSquare,https://www.metasquare.nyc
ChipperSitter,http://www.chippersitter.com
Deep Focus,http://www.deepfocus.net/
Find Your Lobster (3DegreesNation),http://www.findyourlobster.com/
EAT,http://eatagency.com/
DonorsChoose.org,http://www.donorschoose.org/
Instreamia,http://www.instreamia.com
Atlas ATS,http://atlasats.com
Enotch Academics ,http://www.enotchacademics.com
jiaunitedinc,
RedOwl Analytics,http://redowlanalytics.com/positions.html
PicoMico LLC,
1stTheBest Inc,http://1stthebest.com
"MindMeld, Inc.",http://mindmeld.net
"Align Communications, Inc.",http://www.align.com/
"Happy People Games, LLC",http://www.happypeoplegames.com
superpowered,http://superpoweredhq.com
impactfully,https://vimeo.com/user13590159
DADA,http://www.dada.am/
CoPromote,http://www.Copromote.com
Monkey Rum,http://www.monkeyrum.com
AgencyPlatform,https://www.agencyplatform.com/
SparkIt,
VFILES,https://www.vfiles.com/
ArtSpot,https://artspot.io
Fourth Set,
Dakorum,http://www.dakorum.com
dba Manhattan Liquidators,http://closeout-liquidators.com
Bib + Tuck,http://www.bibandtuck.com
RentHop,http://www.renthop.com/
Momentum Worldwide,http://www.momentumww.com/#/careers
Infinity,
107 Models,http://www.107models.com
CrashDwell,http://crashdwell.com
Spoon,http://www.spoon.pm/nyc
Designer Pages,https://www.designerpages.com/
Superglued,http://superglued.com/
DYKOS Systems,http://www.dykos.com/
Pervasive Group Inc.,http://www.mmguardian.com
Cloudberry Creative,http://www.cloudberrycreative.com/
Kreative Koncepts,
"Aereo, Inc.",https://aereo.com/
StreetEchoes,http://www.streetechoes.com
The B. Side,http://thebsuit.com
Decker Yeadon LLC,http://www.deckeryeadon.com/
Tomorro,
Wine for the World,http://www.wine4theworld.com
Popdust,http://popdust.com/
FiftyThree,http://www.fiftythree.com/
Furious Corp,http://www.furiouscorp.com
The Keys Supper Club,
Vielle + Frances,http://www.vielleandfrances.com
Toplist,http://www.toplistapp.co
TCH,
Sip & Tips Nail Cafe,
WaterStop Carts LLC,http://waterstopcarts.com ...under construction
targetsight,http://www.targetsight.com
Tipspring,http://tipspring.com
miradio.fm,http://www.miradio.fm
mySwaparoo,http://www.myswaparoo.com
WhileTheMenWatch,http://www.whilethemenwatch.com
COOKING LESSONS IN FRANCE,http://www.saumur.net/clif
Yes We Can!,
DramaFever,http://www.dramafever.com
Annalect,http://annalect.com/
FDRMX,http://fdrmx.com
MeScoozi,http://www.mescoozi.com
Karma,
Risk Watch,
brandme,http://brandme.co
10 Speed Labs,http://www.10speedlabs.com/
2U (aka 2tor),http://2u.com
10gen,http://www.10gen.com/
Crowd,
Flocabulary,http://www.flocabulary.com/
Asvan,
Collaborizm,http://www.collaborizm.com
artSPACIO,http://artspacio.com
Techsanity,
Advus,http://advus.com
Hakka Labs,http://hakkalabs.co
Luminate,http://www.luminate.com
Foxido,
Sinu,http://www.sinu.com
Secret Media,http://www.secretmedia.com
Decorative Traces,http://www.decorativetraces.com
PIPs - Positive Impact Points,https://www.pipsrewards.com/login
RebelMouse,https://www.rebelmouse.com/
Lillian Yang Cosmetics,
"Edgeworx Studios, LLC.",http://www.edgeworxstudios.com
nrg insulated block,http://www.energyefficientblock.com
Stinkdigital,http://stinkdigital.com/en/
Agolo,http://agolo.com
Witbe Inc,http://www.witbe.net/
Crash Pad,
Huffington Post,http://www.huffingtonpost.com/
Unbound,http://unboundbox.com
nylmedia,http://nylmedia.com/
RoomHints,http://www.roomhints.com/
Vaxis,
Wheeli,http://wheeli.us
Boxing For All,http://www.boxingforall.com
WellBots,http://www.wellbots.com
Happy Cricket,
Lightbox,http://lightbx.org
Xenix,
Brooklyn Digital Foundry,http://brooklynfoundry.com/
SecureSafe (LifeEnsured),http://www.securesafe.com/en/partners/lifeensured.html
Tequila Casa Dragones,
Chia Charger,http://www.chiacharger.com
Flowerfly,http://flowerfly.co
Nona Varnado,http://nonavarnado.com
Launch Warrior,http://www.launchwarrior.net
RetailMLS,http://retailmls.com
Carette International,http://www.carettefrance.com
Fenton Communications,http://www.fenton.com/
Sadden Distilling Co.,
Indy Talk Shop,http://indytalkshop.com
Likeable Local,http://www.likeablelocal.com/
The Eggstablishment,http://TheEggstablishment.com
Handcrafted Software,http://handcraftedsoftware.net
Real Capital Analytics,https://www.rcanalytics.com/Default.aspx?SessionState=-1
nTangle,http://ntangle.tv
TeachBoost,http://teachboost.com
The Wall Street Journal,
Division Of,http://www.divisionof.com/
Mobile Emergency Services (MES)-To Rescue!,http://www.nsdesigners.com/mes
NightHub,http://www.nighthub.com
Web Tech Radio,http://webtechradio.com
Yelp NY,http://www.yelp.com/
"HotSpots, LLC",http://www.hotspotsapp.org/
1NEEDS1 LLC,http://beansgrapesandleaves.com
"CIG, LLC",
SuperLuckyCat,http://www.superluckycat.com
GolfMatch Inc. ,http://www.golfmatchapp.com/
Doodle.ly,http://doodle.ly/
Forrst,http://forrst.com/
"EduStruct, LLC",http://www.edustruct.com
"Parenteam, LLC",http://parenteam.com (in development)
ImagiTeach,
Exceleratr,http://exceleratr.com
Affinity,
AstrologyMe,
MilagrosArt,http://www.milagrosart.com
Live machines,http://legendaliveinc.com
KBO Design,http://www.digital.nyc/Not%20determined%20yet.
Sollega Inc.,http://sollega.com
Urgent Content,http://urgentcontent.com/
IvyDate,http://www.ivydate.com
"Farrow Ventures, Inc.",http://www.pig.gi
Sherpaa,https://sherpaa.com/
Bionest Partners,
Ardency Inn Corp.,http://www.ardencyinn.com
Kleverbeast,http://www.kleverbeast.com/
rebelLight communications,http://www.rebelLight.com
LinkIt!,http://www.linkit.com/
MarketShare,http://www.marketshare.com
Gloss and Glam,http://www.glossandglam.com
CBS Interactive,http://www.cbsinteractive.com/
SapientNitro,http://www.sapient.com/en-us/careers.html
Amorphyk,http://amorphyk.wetawa.com
Optyca NYC,http://Optyca.com
B-Reel Products,http://www.b-reelproducts.com
Venmo,
Epicure,http://www.epicurenightclub.com
Ovigz Inc.,http://www.ovigz.com
Command C,http://www.commandc.com
"Goodbye Film, LLC",http://www.iloveyoufilm.com
"ResiDDS, LLC",http://www.residds.com
Columbus Solar,
Think Work Media,http://thinkworkmedia.com
Smith & Keller,http://smithandkeller.com/
Homework Helper,http://www.hwhelper.edu
Lynnwood Technologies Group,http://www.lynnwoodtech.com
PolicyMic,http://www.policymic.com
PRUnderground.com,http://www.PRUnderground.com
Scriggler,http://www.scriggler.com
Mien Kielo,http://www.mienkielo.com
JimenezCRE Properties,
dailyfeats,http://dailyfeats.com
Herman & Almonte PR,
PublicTrades,https://publictrades.com/
Armada,
KidSuper,http://www.kidsuper.com
"Rentricity, Inc.",http://www.rentricity.com
4C Insight (The Echo System),http://www.4cinsights.com/
"Wendr, LLC",http://www.wendr.com
iMATTERS,http://imattersmedia.com
Opus,http://www.careervision.tv
Rerender.me,
inSparq,http://www.insparq.com
Antarctic Creative,http://antarcticcreative.com/
4 Play,
Sefaira,http://www.sefaira.com
Kookopa,http://www.kookopa.com
"Mirth, Inc.",https://www.mirth.ly/
ShareRight,http://www.shareright.net
Hoyos Labs,
Worry Free Labs,http://worryfreelabs.com/
Romio,http://www.romio.com
JPD Studio Inc.,http://www.jpdstudio.com
Tapad,http://www.tapad.com
Countr,http://www.countr.com
HenryQ Productions LLC,http://www.imdb.com/name/nm4260182/
Barnes and Hoggetts,http://www.barnesandhoggetts.com
Flow,https://flow.net/
January Digital,
ILoveMyFro,http://www.ilovemyfro.com
"EnergyScoreCards, Inc.",http://www.energyscorecards.com
TAPP,http://www.mytapp.com
Point Of Sale,http://www.pointofsale.net/
AptMatchers,
EaglePlan,
Women's Marketing Inc.,http://www.womensmarketing.com/
NYTechWomen,http://techwomen.co/
WFKU,http://www.wfku.org
GospelFit,http://www.gospelfit.com
Breakfast,http://breakfastny.com/
Mohs Grainworks,http://in progress
International Publications Media Group,http://www.ipublicationsmedia.com/
Duggal Visual Solutions,http://duggal.com/
Miniature Pastries LLC,http://www.canelebyceline.com
Miraculex,
Mommy Nearest,
HelpU,
Echolocation,http://www.echolocation.com
salesjobs.nyc,http://www.salesjobs.nyc
Lean New York,http://leannewyork.com
YaSo,
BEATZ Music Promotion & Marketing Group,http://www.cir.advancedwebsitecreations.com
Shopitizer,http://www.shopitizer.com/
BaubleBar,http://www.baublebar.com
"Sanborn Media Factory, Inc.",http://www.sanbornmediafactory.com
Rentricity Inc.,http://www.rentricity.com
 Abilitycapitalcredit,
Applico,http://www.applicoinc.com/
Code Academy,http://www.codecademy.com/
Lady & Lara,http://www.ladyandlara.com
"Lothian Ave, LLC",
"SponsorHub, Inc.",http://sponsorhub.com
BBDO,http://www.bbdo.com
Ivy,http://paywithivy.com
SongPlay,http://SongPlay.com
Brainscape,http://brainscape.com
mWater,http://mwater.co
exquisite styles,http://none
Appguppy Mobile,http://www.appguppy.com
DOTGO,http://dotgo.com/
Spice & Spoon,http://www.spiceandspoon.com
FRIENDS with BENEFITS designer fashion,http://www.friendswithbenefitslifestyle.com
Labori,http://labori.co
Heraty Law,http://heratylaw.com/
The Barbarian Group,http://barbariangroup.com/
Metro Arcade Gaming Entertainment,http://www.magenyc.com
CuffLink,http://www.cufflinksystems.com
eFit Connect LLC,
"Modi Research Group, Columbia U.",http://github.com/modilabs/jobs
Fourfivesix,http://fourfivesix.org/
Birchbox,
eCaring,http://www.ecaring.com
La PaSSion,
Love and Pride,http://www.loveandpride.com
College Confident,http://www.collegeconfident.org
WaitAway,https://www.waitawayapp.com/
eduClipper,http://www.eduClipper.net
Breakrs,http://breakrs.com
Muck Rack,http://muckrack.com/
"iZoca, Inc.",http://www.iZoca.com
"Mac Concierge, Inc.",http://www.macconcierge.com/
The Lobby,http://www.thelobby.nyc
cleverbees,http://www.cleverbees.com
ArxSocial,http://www.arxsocial.com
Unbound Learning,http://www.unboundlearning.com
Tabbed Media,http://www.tabbedmedia.com
ADORNIA,http://www.adornia.com
"Watson Action Labs, LLC",http://www.watsonactionlabs.com
NeighborhoodTrainers,http://www.neighborhoodtrainer.com/
EDMX,http://www.edmx.net
Little Borrowed Dress,https://www.littleborroweddress.com/
PWxyz LLC,http://publishersweekly.com/
"Jointli, Inc.",http://jointli.com/
Fresh Smoke,http://www.getfreshsmoke.com
Postable,http://postable.com
"CleanCapital, LLC",http://www.cleancapital.co
Handy,
Rent the Runway,http://www.renttherunway.com
"ingenii, inc.",http://igenii.com/ticket/preview.html
ER Path,
cxfgadfghd,
Big Human,http://www.bighuman.com
NTENT,http://www.ntent.com
LOKORO DIAMONDS Inc,http://www.lokoro.com
144 Investments,
Success Ready,
ArchetypeMe,https://www.archetypeme.com/
Zairge,
JóòMah,http://joomah.com/
Eastmedia,http://eastmedia.com/
Tibiae Tech,http://www.TibiaeTech.com
Human Capital,
"fangohr, llc",http://www.fangohr.com/
"Elite Direction, Inc.",http://elitedirection.com
Loginaut,http://www.loginaut.com/
Lickuid Silver,http://www.lickuidsilver.com/
Fanarchy,http://www.fanarchy.co
Conversocial,http://www.conversocial.com
FiveThirtyBrew (Pushkart) (apart of Blenderbox),http://fivethirtybrew.com/
HeyKiki,http://www.heykiki.com
Baro,http://app.getbaro.com
Advanced Cultural Technologies LLC,http://prelatemarx.wix.com/advancedcultural
Prolance,
MoneyForYourBizNow,http://moneyforyourbiznow.com/
FanDuel,https://www.fanduel.com/
Direct Swap Inc.,http://www.directswap.com
Joe Gomes,http://www.joegomes.com
xAd Inc.,http://www.xad.com/about/careers
spotliter,
ConsumerBell,http://www.consumerbell.com
Disperse,http://disper.se
SpareStub,http://www.sparestub.com
AppNexus,
Atari Interactive,http://www.atari.com
Cruiseline,http://cruiseline.com/
Indaba Music,https://beta.indabamusic.com/
eTaxiUSA,
Hlomatic,http://www.hlomatic.com
TapFury,http://www.tapfury.com/
Taap.it Local Marketplace,http://taap.it
BiteHunter,http://www.bitehunter.com
Live Tutor,
"Thehillsnyc.com, emeraldpubny.com",
Sulia,http://sulia.com/
Cosiety,http://www.cosiety.com
"Suneris, Inc.",http://suneris.co
"MeeGenius, Inc",http://www.meegenius.com
La Brujita Brands,http://www.labrujitatequila.com
K Sales International,
Three Ring,http://threering.com
Park Scopes Production,
KettleBell Concepts,http://www.kettlebellconcepts.com
Building Link,http://buildinglink.com
Distiller.ly,http://distiller.ly
360VIDY,http://360vidy.com
F.U.L.V,
LFT Training,
Bubbl,http://www.bubbl.me
Sophie Yogurt Company,http://www.sophieyogurt.com
Personetics,http://Personetics.com
tastetablet,
CabEasy,http://www.cabeasy.com/
My Heads Up,http://www.myheadsup.com
Kuranga and Associates Venture Capital,http://www.kaglobal.net
Alchematter,http://www.alchematter.org
FuturePerfect,http://FuturePerfect.me
Falkon,http://falkonapp.com
TreSensa,http://www.tresensa.com/
KAYWEB,http://www.kayweb.com
Vloggr,http://www.vloggr.co
"SternFit, Inc.",http://SternFit.com
Grip-Free Technologies LLC,
Managed By Q,http://www.managedbyq.com
Split Direct,http://www.demo.splitdirect.com
LBi,http://www.digitaslbi.com/us/
Ncvrs,http://www.ncvrs.com
ATM Wizard,
"Sullivan & Galleshaw, LLP",http://www.sullivangalleshaw.com/
GrubHub,http://grubhub.com
Cohn Legal Group,http://www.cohnlg.com/
Droplix,
ampulet,http://ampulet.com
Phase Four Media,http://phasefourmedia.com
Polivision.tv,http://PolivisionProductions.com
Slalom Consulting,http://slalom.com
BrandShare,http://brandshare.us/
VictoriaMartini,http://www.msvictoriamartini.com
columbia business school,http://www.funnysideapp.com
Defense I/O LLC,https://www.defense.io/
Spliterate,http://spliterate.com
Bespoke Atelier,http://www.bespoke-app.com
Board Vitals,http://boardvitals.com
WebThriftStore,http://www.webthriftstore.com
Organization Portocol,
RES,http://realestats.wix.com/1res
American Woman Publishing LLC,
Skin OS ,http://www.skin-os.com
"Independent, Like Our Founding Fathers",http://www.independentlikeourfoundingfathers.com
TheGuildUSA,http://TheGuildUSA.com (Design Phase)
NYL,
Landover Associates,http://www.landover.com
T.R.U.F.L.I APPERAL,
SpotPog,http://www.spotpog.com/
connect2m,http://4ltx.com
5 O'clock Records,http://www.5oclockrecords.com
"CASTNREEL, Inc.",http://www.castnreel.com
Keap,http://www.keapbk.com
Credithood.com,http://www.credithood.com
Palantir Technologies,http://www.palantir.com/
Get Dirty NYC,http://www.getdirtynyc.org
New York Digital Design,http://www.nyc-digital.com/
Swayspace,http://www.swayspace.com/
Woosh,http://www.wooshwater.com
COLLIDR,
Accent Internet Group,http://dev-classerize.appspot.com/investors
DashBid Media,http://www.dashbid.com/#welcome
Project Expedition,http://www.projectexpedition.com
CrowdFlik,http://www.CrowdFlik.com
ACTIVITO,http://activito.com
Best Bite,
AHALife,http://www.ahalife.com/
Chromation,http://www.chromationspec.com
MuseIQ,http://www.museiq.tv
comme vous voulez,http://www.commevv.com
Ketcha,
paradise 8cho restaurant and lounge ,
Safe Slices,
Intellievents,http://intellievents.com
ProConnekt,http://www.ProConnekt.com
The Harmony Institute,http://harmony-institute.org/
Research Square,http://www.researchsqr.com
"EcoLogic Solutions, Inc.",http://www.ecologicsolutions.com
the {c}0dEd subsidiary of 140 Ventures,http://www.thecoded.com/
DriveAppeal,http://driveappeal.wix.com/driveappealpreview
Kaptur,http://www.kaptur.com
AMA Animal Rescue,http://www.amaanimalrescue.org/
The Electrotoons Company,
BrandYourself.com,http://brandyourself.com
We Are HereForever Inc.,
"Push, Pull and Grow",
fitbod,http://fitbod.me/
EZMetro,
Komaako,http://www.komaako.com
Wurk Happy,http://www.wurkhappy.com/
"Allovate, LLC",http://allovate.com/
Freewheel Media,http://www.freewheel.tv/
"Ben Vision Research, Inc.",http://www.benVR.net
HI Group Investment and Management Ltd,http://www.higroupsales.com
BrightLot Inc.,http://brightlot.com
EXPO Communications (EXPO TV),http://www.expotv.com
eLaunch Inc.,http://www.elaunchonline.com
MagnePath Corporation,http://www.magnepath.com
Scriptmanual LLC.,http://www.scriptmanual.com
Just Keep Moving ,http://www.jkmfitness.com
Fituoso,
Metronome3,http://www.metronome3.com
GolfAlike,http://www.GolfAlike.com
Spark.fish,http://www.spark.fish
JourneyOn,
Savored (acquired by Groupon),http://savored.com/
Karaoke School,http://www.karaokeschool.com
MAZ Digital,http://mazdigital.com
KidBit,
Densebrain,http://www.densebrain.com/
"EnerKnol, Inc.",http://enerknol.com
